left eye - 1 (centre x),left eye - 1 (centre y),left eye - 2 (inner corner x),left eye - 2 (inner corner y),left eye - 3 (outer corner x),left eye - 3 (outer corner y),right eye - 1 (centre x),right eye - 1 (centre y),right eye - 2 (inner corner x),right eye - 2 (inner corner y),right eye - 3 (outer corner x),right eye - 3 (outer corner y),left eyebrow - 1 (inner end x),left eyebrow - 1 (inner end y),left eyebrow - 2 (outer end x),left eyebrow - 2 (outer end y),right eyebrow - 1 (inner end x),right eyebrow - 1 (inner end y),right eyebrow - 2 (outer end x),right eyebrow - 2 (outer end y),mouth - 1 (left corner x),mouth - 1 (left corner y),mouth - 2 (right corner x),mouth - 2 (right corner y),mouth - 3 (centre top lip x),mouth - 3 (centre top lip y),mouth - 4 (centre bottom lip x),mouth - 4 (centre bottom lip y),mouth - 5 (extra x),mouth - 5 (extra y),mouth - 6 (extra x),mouth - 6 (extra y),expression
66.07381992328105,37.02755809444361,59.15933943740387,37.94475232796773,73.33047798314611,37.707008310792986,66.7866213153,39.081632653,70.7149659863,38.5421768707,61.428580499,39.055628118,79.7878306003,34.6891911443,84.716628786,32.914134455,76.5823884233,32.1759637187,58.4182160877,31.6733181287,63.285735120986686,75.97071433583544,74.017993112,68.8063266157,83.9890815477,66.173401403,84.979217602,67.9026531037,83.9890815477,66.173401403,84.979217602,67.9026531037,smile
71.0174010197,36.5378529692,61.6343501722,37.3242936472,77.2275705112,37.7310733082,28.6580789857,35.7514122913,34.2987569518,36.7005648336,18.4614688162,36.7005648336,57.2074249996,31.2789119078,84.7892997836,33.4733083108,37.9980164904,31.3801917418,11.9015792715,33.236988698,63.8630121063,86.1609869711,26.4669111034,86.4345790384,45.5039778623,84.6145970251,45.6183558169,85.7583765711,45.5039778623,84.6145970251,45.6183558169,85.7583765711,neu
68.2877127615,36.8283173852,62.0344537219,39.5082855448,78.715284952,36.390414091,27.644813278,39.2641544584,36.6765687189,38.662037429,21.3888173425,41.9036165637,56.8716064017,29.8072317725,86.5716277416,29.2329389449,42.7703615884,27.0757557793,14.2605809129,30.69496147,63.393005335,73.434268706,35.1262935049,77.1120060253,48.9413836904,72.9156134432,49.0356846473,73.2220915531,48.9413836904,72.9156134432,49.0356846473,73.2220915531,sad
70.2272727273,36.222,61.7132727273,37.3478181818,78.3808385902,35.8965083487,34.6232727273,37.9107272727,42.9965454545,38.1921818182,25.9163710575,38.3989647496,57.3337662338,25.2305194805,82.2155844158,27.5603896102,43.3246753249,27.7396103896,23.3116883117,32.6383116884,63.285735120986686,75.97071433583544,31.6294618851,79.3335806029,47.7994062262,75.6467531449,47.6791835918,76.7487939611,47.7994062262,75.6467531449,47.6791835918,76.7487939611,neu
69.3041314086,37.3150821301,62.807366849,37.5480338476,77.3187058238,37.3715082129,30.194126431,38.6351418615,38.3215530117,39.2304629169,23.3608760576,40.3434544548,54.3828770535,29.3405674466,83.410954704,28.2768023895,41.8086450972,30.5107735194,20.4185166749,28.1793927325,64.707094649,77.3248319573,34.2037317817,80.376563167,48.507990617,76.9198543563,48.2605043052,78.8097498269,48.507990617,76.9198543563,48.2605043052,78.8097498269,sad
69.6620127879,38.1910484366,59.5911360251,39.2395900849,76.5936046245,39.9291891041,30.7196636593,34.1675746692,37.8156083034,38.0447402995,20.9111661557,33.7720550058,57.9943592887,30.3440833846,83.9651747392,33.6892703864,42.1503372163,28.9451870017,14.385285101,25.9649294911,60.9163177718,82.1581739512,27.7723787335,79.6178610842,44.3481825349,81.5592187089,44.3481825349,82.2453534205,44.3481825349,81.5592187089,44.3481825349,82.2453534205,smile
66.3436826416,37.9395551477,59.1724833756,37.3650080257,74.9423123137,39.7883201102,31.4239853242,32.0238477411,39.4463655123,34.4071543222,23.8310259117,31.3258793857,58.7259802797,32.6902086677,80.377894978,35.3501490483,42.2609493233,29.7110754413,19.3535427657,24.5130199497,57.4800275164,76.6569135522,30.2998871817,73.6645356572,44.2241687687,75.4285714285,43.9000229307,77.8852556753,44.2241687687,75.4285714285,43.9000229307,77.8852556753,neu
65.9185435324,34.9686096021,58.2204081635,36.3755102041,73.8024959627,35.8180590223,31.3300249595,36.587872559,39.107796212,37.8620466889,23.100983703,37.9682278667,55.8174717369,25.1419174864,81.5483470854,27.2948301277,38.0691187787,27.0419779768,15.7881074735,32.4806342681,68.2743836195,66.6322516289,30.3359898447,68.7201682346,48.6527127926,67.7948415567,49.5305868197,74.0348650484,48.6527127926,67.7948415567,49.5305868197,74.0348650484,neu
66.1783826452,34.9154331743,58.7630554714,36.6632145396,75.7838562293,34.2023758757,27.7201616408,38.7754343927,36.095801807,39.0994448167,18.5306869733,39.9408172741,54.3084847873,29.6122652045,80.6282600597,24.1945645921,33.7358648931,31.0399025282,10.1798490541,32.4931641114,69.0326132601,72.0658128936,34.084733881,76.3848804131,50.9732155542,76.6604852461,50.9192811447,77.8200750523,50.9732155542,76.6604852461,50.9192811447,77.8200750523,sad
64.3702073472,33.559327347,59.0902857145,35.1366530611,72.4166530615,34.2432653063,30.4820244897,33.7767183673,38.6168163264,34.888489796,23.8759183675,34.1440000002,58.8852244899,27.7646180758,76.911953353,23.3043965014,38.3440457143,24.92928,16.4078087462,26.1230087463,63.6744924266,69.3002014508,32.2770328347,70.7829900222,48.8643699774,70.5880381857,49.0197985492,77.0494259405,48.8643699774,70.5880381857,49.0197985492,77.0494259405,neu
64.5809099788,36.324763741,58.89891073,38.5897583573,73.6221359708,37.0186052334,25.5245774382,36.0049580569,37.18151997,39.2486290221,18.7676053587,37.3885864529,59.093226493,34.2516589458,81.1840280454,30.359798673,46.4959559284,32.7323901341,7.46973832491,30.4218354826,59.5264304496,83.1530737449,29.9791160637,83.5698510078,49.1508701639,83.0653311631,49.2386127457,83.7453361714,49.1508701639,83.0653311631,49.2386127457,83.7453361714,sad
66.07381992328105,37.02755809444361,59.15933943740387,37.94475232796773,73.33047798314611,37.707008310792986,29.779409683011963,37.2328050193396,36.65260694805725,37.9899019145105,22.38450447916936,38.03349517525053,56.068513079309305,29.33267824931172,79.48282586419951,29.73486073243232,38.5578638185,27.7098760252,15.871177472719152,30.42816591187344,73.0629029186,68.3901583061,32.90040370265763,76.17976785460498,49.711996948,71.2703414077,50.8307457564,77.1973297732,49.711996948,71.2703414077,50.8307457564,77.1973297732,sad
71.4268475091,34.0517682848,60.9508936493,38.0001521107,83.0172645454,35.9304347824,22.5496767652,34.4975535557,36.46454557,37.9364685007,14.0160730131,36.0896438078,61.5261282025,30.693498884,90.2665008733,22.5046790084,40.4180536684,29.4214491947,4.04538286092,24.3332504366,68.5411524909,83.3535221194,26.5365465839,84.3989068323,50.1567245533,88.4326023575,50.4049689439,90.0323995439,50.1567245533,88.4326023575,50.4049689439,90.0323995439,sad
64.5004250524,37.194178747,56.8174524985,39.2264602394,75.670654469,37.3821252637,25.6815650946,37.6854159046,35.2709359606,39.1093596058,17.6180154819,38.3482054891,57.8836170604,32.068148784,79.48282586419951,29.73486073243232,39.2553271233,28.6184654628,15.871177472719152,30.42816591187344,65.116597728,79.3843225887,29.8567412888,80.7539045735,49.8379263699,82.8701945098,49.3087215848,84.0079847983,49.8379263699,82.8701945098,49.3087215848,84.0079847983,sad
55.1105306122,37.2447346939,52.4945850341,38.2029129968,60.7624547082,36.3679770856,29.8732602939,35.1075288221,38.9193440741,37.0735066237,24.8678095242,34.6211013247,57.5678482139,32.771929912,65.9674185684,28.5399213191,45.9459362914,29.592552898,20.2557107276,27.3094164856,50.6766534779,75.2234299124,30.9564959411,74.7468097912,45.6125646846,75.0744861246,44.9423176387,76.2958251865,45.6125646846,75.0744861246,44.9423176387,76.2958251865,smile
61.6143171116,33.1152276295,54.8270015697,36.6718995294,70.0080627943,32.722808163,29.1004081632,43.5184929356,36.7401394036,43.1290373627,21.1737720569,48.2565726846,50.0676923077,29.2984615385,73.3831384615,25.5928615385,33.5261538462,34.5046153846,13.3875692308,40.6057846154,73.8303095764,73.3263874412,44.3413500783,83.7812244901,57.5603139714,77.5866875978,58.4494819466,80.3431083205,57.5603139714,77.5866875978,58.4494819466,80.3431083205,sad
41.0354617484,37.9218893375,32.9826231583,40.6542975008,48.6309200044,37.1097186512,12.7790461639,41.7281676308,18.1949422678,42.7773401724,4.42413707302,42.3650804322,24.2732729455,33.975772127,54.046927862,30.7698352068,12.0135326858,37.2707628506,15.871177472719152,30.42816591187344,47.6553093964,75.036472771,20.800523846,79.3140237913,28.8066353814,81.6243588344,28.8523845903,83.0883335153,28.8066353814,81.6243588344,28.8523845903,83.0883335153,neu
67.744003847,37.2150697437,60.8280617321,37.6438341219,75.6846108969,38.408509447,29.6855667409,37.7869376471,37.3962249972,37.80769312,22.4031266671,39.1185651055,59.0921459491,25.353518862,82.6466790353,32.5431292515,38.2422758196,28.5374891776,15.2012863325,35.1793197277,69.6107654691,74.7485135866,30.1245069655,73.5512346752,49.0894049251,71.276404743,48.8499491427,77.14307141,49.0894049251,71.276404743,48.8499491427,77.14307141,smile
67.5257485032,32.301894171,52.9925944033,37.384040083,75.7100838323,32.6193053892,30.434999389,38.4836856897,36.5276304534,40.712697055,18.4577783209,41.6934620557,47.2882805817,28.5489429304,80.0918978368,25.5026273981,34.1742637174,34.2329219112,12.3782475865,34.7857167297,69.5287302944,75.644042527,38.1266528168,79.6144201391,50.2321398019,80.7250152753,50.0655505316,81.5857265062,50.2321398019,80.7250152753,50.0655505316,81.5857265062,neu
62.2119871104,35.8925886144,57.0930182597,37.5138990331,67.4949087001,35.8561546722,38.9853490868,38.9894736844,42.7198281418,39.171643394,34.3946723955,39.8274543501,49.4604854072,30.9269861982,65.4989816478,28.9760517191,38.2085842257,34.7607993024,29.6335466314,34.6700581637,66.2158824935,70.2400001048,46.1150017203,72.1352525214,53.9135838902,71.6062729299,54.5797063392,73.809838988,53.9135838902,71.6062729299,54.5797063392,73.809838988,smile
65.111319064,36.9173120954,57.5625620708,38.3714086609,73.8358984568,37.4590343457,30.2415131909,39.4263414636,37.2839024392,39.7399701345,19.7777202587,41.5932304629,54.8801991042,29.2283922348,80.5257541065,30.8623195621,37.3865206572,30.3383972127,12.9131309109,34.92049776,67.2033633221,73.7592376517,31.8907500817,75.29791361,50.2779277819,70.6305965367,49.7137465972,79.0163805087,50.2779277819,70.6305965367,49.7137465972,79.0163805087,sad
64.6875538945,40.1299223912,57.6354124746,39.7150905431,72.3664685253,43.7204805979,32.5003736708,30.3813739579,40.891290601,34.4542684678,24.6955010062,29.0923782693,59.2459902274,34.5913193449,82.020810578,38.0157516527,47.565392354,29.2435757402,20.4513940786,18.6653636099,52.0356424259,81.7273929289,22.0136820926,74.5119862033,39.4480252949,78.7830801952,38.9385455588,79.833515378,39.4480252949,78.7830801952,38.9385455588,79.833515378,smile
65.9039246468,35.6741456345,56.7358415648,38.2976973796,76.0391257096,37.3226421932,27.1032000966,38.4216398985,36.0588102885,39.9345934069,17.2061152036,40.9047641587,55.294954948,30.6721021707,82.2089467456,27.5372307692,35.3499241545,31.4333628883,9.16255547929,34.4022796857,70.9831951532,74.3594829279,31.5314961964,79.4545663566,51.1227763632,77.6681615898,51.8968046207,85.1268781701,51.1227763632,77.6681615898,51.8968046207,85.1268781701,smile
67.7512704539,36.4567780842,60.9891823764,38.4008210484,77.1003173566,36.5398829895,28.7128687352,34.4010788362,37.0519106257,36.9838740488,20.2877479411,34.4002291444,59.1355531688,30.7802363048,81.709129968,28.4274973145,38.0880773364,28.9044038669,15.6416756177,24.8348012893,59.5729323309,78.0651629069,33.9448621558,75.8817042611,46.2516290728,78.0210526316,45.9649122804,78.7488721802,46.2516290728,78.0210526316,45.9649122804,78.7488721802,neu
84.8294174156,51.249250561,77.556394774,52.2410263756,95.2580903776,51.2793043735,43.8961246959,51.3694658111,55.5269501602,52.3011340007,34.308958486,51.9104344373,77.9202543565,44.5788905046,79.48282586419951,29.73486073243232,65.4074713328,43.2597718123,27.1861956704,41.7951731725,83.3142499744,93.8066370192,44.2838152096,95.5106784444,67.7018629301,94.5483586149,48.09448099443549,81.82163331378581,67.7018629301,94.5483586149,48.09448099443549,81.82163331378581,neu
69.9163894634,40.3578171358,58.2706679852,40.2512415715,75.0699199858,41.5243513442,35.7586981931,34.9175582125,41.0205879707,37.3478378136,22.2463436122,34.4399748269,60.7276094578,31.7351793579,81.3827564507,33.4842039017,42.2656837186,29.5974826936,16.6966106267,25.9883844285,58.6382983008,78.6119773444,27.9783511642,75.4466960352,43.4690899936,76.821266205,43.3298930144,77.9660163624,43.4690899936,76.821266205,43.3298930144,77.9660163624,sad
68.3178353921,37.8787879846,59.901731496,39.0632035689,77.9796535741,39.816450322,28.1614717558,32.7141126598,38.4544587687,35.1593074652,19.56,32.2036363636,59.5584612166,30.4413505505,83.4697042591,31.5819071367,42.4420233687,26.9468793076,12.6743053724,24.4230945207,63.5423692377,83.1934723562,27.6425132081,79.993282375,47.0261124659,84.1876808906,46.4843684954,85.0111317255,47.0261124659,84.1876808906,46.4843684954,85.0111317255,smile
63.910814886,32.9377190878,58.931737815,33.5859118046,68.95635054,33.0817126852,32.1382953182,33.502617047,38.8608025611,34.5353834334,26.1206921167,34.3958204081,56.2155102042,26.2008163264,74.8853781512,27.8327010805,40.7540936373,26.7816566626,15.871177472719152,30.42816591187344,53.3983833532,65.1857543017,43.6275630253,65.6918127251,47.9679871947,67.5214085636,47.7344217687,72.2705722289,47.9679871947,67.5214085636,47.7344217687,72.2705722289,smile
67.8609333968,36.7958487583,59.144656858,37.9128062013,75.9472286028,36.933437114,30.2754779304,37.9252649898,38.5031532986,38.5184116435,20.0495212785,38.1668571431,59.3789590251,31.0077519382,81.0259136216,29.7284606866,40.39158361,30.7047619051,16.0177187155,32.4553709857,66.3932922009,74.0509413068,30.9963613351,75.1330485686,49.1334409109,78.1408258188,49.0574529347,83.7879829142,49.1334409109,78.1408258188,49.0574529347,83.7879829142,smile
69.0767378214,38.2797716789,57.5649698961,40.7316287434,74.6083665651,38.578778638,28.1127844241,38.3694737666,33.3155055125,40.3429196966,17.3186332004,38.6684807257,50.0084760342,32.3513019001,80.9152865743,29.219610603,39.8304793181,33.2087888029,12.9128469779,27.9520212682,65.7445553721,74.4375696283,23.8168987921,74.7224394383,44.7393779027,77.5726915318,44.3534223669,85.4956977074,44.7393779027,77.5726915318,44.3534223669,85.4956977074,sad
62.6650660264,34.9584633854,55.5492533015,36.7709963983,71.0146458584,36.0993997598,28.7481392555,38.3812725092,35.7493397359,39.3147659063,20.5245810325,40.6610708284,49.6220502889,29.9498486739,79.1158318012,34.5320335477,35.1978486082,32.9185881696,15.871177472719152,30.42816591187344,68.0512845137,69.396110444,33.3729459784,76.6576211283,48.2757301321,75.0418861943,48.6448019209,78.2278031215,48.2757301321,75.0418861943,48.6448019209,78.2278031215,sad
63.7559289941,34.841183432,52.6651757033,35.4395343559,72.0007187537,34.3218026806,29.8974674556,36.9247810651,37.9342011834,36.9991952663,19.8297828764,37.6709479532,56.068513079309305,29.33267824931172,79.48282586419951,29.73486073243232,39.32213692201748,29.50299847411299,15.871177472719152,30.42816591187344,60.7687476207,67.0603067264,41.5762829425,68.7331481706,47.5442578248,67.7836976208,48.5841322361,68.4618765847,47.5442578248,67.7836976208,48.5841322361,68.4618765847,sad
66.908371134,34.8133608247,58.2544077424,37.461476962,74.2833578791,34.2612525424,31.6463505155,40.867628866,39.1365453397,41.8861350727,23.9146083176,43.5558173786,50.1824812401,29.5616803421,78.0453047198,26.1875306824,35.2944806789,33.2141103865,16.6622175468,38.7894578864,73.6541973489,71.2070692193,35.8880706923,76.7022091312,51.7254786451,77.1169366717,54.2936789397,82.549867452,51.7254786451,77.1169366717,54.2936789397,82.549867452,sad
63.4305195993,41.117532408,57.0798702485,40.9422077329,70.2292208984,44.0785713693,31.4045455735,32.7214285118,37.8136364825,35.8577921482,23.359091028,31.2993505898,60.32987013,33.2558070502,78.326307978,36.132207792,41.1974397033,27.011948052,18.7742486084,23.3087569571,53.8175510204,79.7154397031,23.9558441558,74.604916512,40.1662337662,80.1305194805,40.1515769945,80.5409090907,40.1662337662,80.1305194805,40.1515769945,80.5409090907,sad
67.9845442176,39.355820408,58.9409523808,38.8767346939,76.2784217685,40.0073142859,31.6429931973,38.6416326528,38.6699319728,37.9363265307,23.2576870747,38.7461224491,56.7049401552,32.2958218485,78.3310626043,29.1135996267,39.3332539872,31.8295288784,17.1544639648,29.3084295584,65.3492063493,78.7718820864,30.6643990928,79.0267573696,48.7773242629,82.1804988661,48.5514739227,82.8625850341,48.7773242629,82.1804988661,48.5514739227,82.8625850341,neu
68.8244431485,36.0189417852,61.518216872,36.3682121696,77.2893444936,38.5511520739,30.4988861092,31.4117122166,37.9473713908,33.3513401674,21.5630584032,31.4136744097,57.8925232767,28.3548951378,85.888084266,33.4812752751,42.5440797518,27.1270196558,15.9808355122,23.7190512557,61.7859117841,69.9044107965,26.9429888083,66.4021066489,43.4738643844,69.9844634628,42.953522054,77.4894009215,43.4738643844,69.9844634628,42.953522054,77.4894009215,smile
61.3402221649,35.7848617926,56.0958925343,36.8438129681,73.2408163267,37.0455179538,27.6302764144,36.4151898732,36.5557220354,37.7262722813,22.0324587962,34.6679204342,49.6800001902,29.7829397134,76.7047483176,30.3446550325,38.6329322491,34.232973487,18.3113202629,26.4444783342,56.724567295,76.9624386465,47.0600878323,76.64996125,49.6938258848,79.2167398603,49.582226815,80.0202531646,49.6938258848,79.2167398603,49.582226815,80.0202531646,smile
63.1005289712,35.0727929645,56.9224972255,37.3392056629,71.825354368,35.0976818538,30.4910051618,39.1108882027,38.8465607174,39.3140628059,24.0656083364,41.3204120124,55.6530373552,29.2384294069,74.1965389665,28.636161833,38.7261487051,33.1373194891,18.0271631459,35.2928034369,66.0989775057,74.4416595105,39.3077136317,77.6186496051,53.2573496264,76.4705412385,52.8993116744,77.5673311231,53.2573496264,76.4705412385,52.8993116744,77.5673311231,smile
65.3061224491,34.0374615601,58.4623986582,35.4464635169,71.1657813813,34.0598266705,32.4294101203,36.1397819402,37.9759575062,36.1174168298,26.0777187586,37.0120212467,60.8993010902,28.1818283476,77.521647563,27.5090858262,39.7079116576,29.0507874385,20.2180001864,30.8307520267,61.5040536763,64.6805702488,35.6589320662,67.2972881688,50.5540956107,67.5187027621,50.5540956107,67.8206317528,50.5540956107,67.5187027621,50.5540956107,67.8206317528,smile
66.8003080476,38.8101347708,58.2542010012,40.0277859068,73.9122926454,40.6352585291,30.4286176356,35.0895340778,38.7632141702,38.007612476,22.9553965346,35.6769380055,55.5635135928,30.7713971506,79.48282586419951,29.73486073243232,40.5089933398,29.4934032431,15.871177472719152,30.42816591187344,59.4455242451,77.7478011927,31.3891515076,75.1312436261,45.6343020658,75.7481400453,45.2740956737,76.4490718895,45.6343020658,75.7481400453,45.2740956737,76.4490718895,smile
66.2352315091,32.1952443589,58.4109360766,36.3452929498,74.6939292737,30.9000062637,35.281684376,43.9052540771,40.7005376314,43.1122511616,27.4341275246,48.1716097622,50.0855199223,28.4724003887,76.4948493686,19.0780369291,36.1910592806,35.0418853255,20.0629737611,37.9324586978,73.2147716229,68.3595724006,43.8036929057,78.592808552,56.2351797863,72.377065112,57.700680272,76.0155490766,56.2351797863,72.377065112,57.700680272,76.0155490766,smile
65.0817199624,40.3187794085,58.6306797404,41.0355616553,71.047878076,41.5415255944,31.8989182979,34.3104576331,36.326102764,36.4397225434,23.9932317516,33.0033841244,56.1669902913,33.0524271845,76.848741827,35.631067961,39.1032296412,31.9078264315,19.1803352486,25.7122472757,58.6709570041,73.4405959978,27.4903649695,68.3912407372,40.8372498515,74.4477115116,40.7028333665,75.1533980584,40.8372498515,74.4477115116,40.7028333665,75.1533980584,smile
64.8996027943,33.8791946307,57.8500304067,35.6765067801,75.5791261472,32.9824407618,28.145737844,36.0770568412,37.3448020819,36.9227229146,20.6597452407,36.5151075196,58.1062320232,32.1856184086,80.2116970277,26.8870565676,38.7681687437,33.4680728666,14.7390220517,31.5443911796,65.8288196985,70.228027162,34.0003249714,72.3604692931,50.8544764574,72.4366451591,50.9730793888,75.4658411597,50.8544764574,72.4366451591,50.9730793888,75.4658411597,smile
65.4497340168,34.4469430312,57.1329528969,37.4612631783,71.7869039559,34.3952800077,32.8812674341,40.0579336493,38.278363478,39.8271399556,23.4312796209,41.4204855401,55.2058418348,30.4646485722,77.8687686169,28.6842055892,38.8800849918,33.0397523939,13.5314052355,37.1438243543,66.297204669,73.3191217272,36.0192280755,77.597291763,52.6688073384,75.1274204019,52.9554888357,75.8110455107,52.6688073384,75.1274204019,52.9554888357,75.8110455107,neu
61.7191448006,36.1695821183,54.4674441206,37.7764820211,68.850340136,37.26627794,30.5966958211,37.8386783286,36.7560738583,39.3556851314,23.296404276,39.0155490766,46.2857142857,30.1177842566,75.792,28.1851428571,35.8250728863,32.7860058309,19.7854227406,30.3300291543,65.9328674194,70.557187628,33.9203737366,73.0100233909,45.6328402086,71.3193061897,46.8825389451,80.618909688,45.6328402086,71.3193061897,46.8825389451,80.618909688,smile
67.0457963088,32.761722488,60.1656869448,35.0649350648,76.3903431305,32.1699740261,28.2455228982,37.3090909091,36.1591250852,37.8110731375,19.7561175668,39.6199808612,55.1477394787,26.6395859777,81.3264329657,23.9479738307,37.818181818,29.9580119127,13.7890909091,31.9328440582,71.4588903429,71.47305146,37.0192535885,75.947089542,53.1594961429,76.690166976,54.8892647201,80.7587384043,53.1594961429,76.690166976,54.8892647201,80.7587384043,neu
63.4167230323,37.8647884076,57.3756529448,37.7942204083,70.8632331193,36.89004035,32.7765830905,38.0241353467,40.7298164429,38.6574255393,26.5825399417,38.3414633236,56.4330486298,29.4109107873,77.1190801168,31.4609184839,41.2845173179,30.8737530032,21.0988725367,29.9924412826,65.5759581416,76.2260339432,39.2583371504,76.8158415234,49.6918298617,74.558302165,51.4002380248,81.5749785496,49.6918298617,74.558302165,51.4002380248,81.5749785496,sad
67.3868322983,43.9826086957,61.1011180124,44.1426086955,76.5982608697,49.4226086955,28.9868322983,35.0911801244,38.4725465839,38.9083229814,22.2211180124,36.0740372669,57.1513753327,33.5190771961,83.7849157056,48.8234250223,47.2986690328,31.9574090506,16.2356699203,30.2537710737,57.3180479149,88.5120851821,21.1570541259,79.7251464063,43.0330434783,77.7152795032,38.0831233365,91.4355279502,43.0330434783,77.7152795032,38.0831233365,91.4355279502,smile
69.0563287826,37.1404430681,61.042195637,37.5581703026,78.0516481351,38.5832985223,27.9160365941,35.2353621395,36.1954904998,36.6737677692,18.2254322307,35.7393047149,58.6975211821,29.2097891626,84.0096157635,31.0478187191,38.4126108374,27.9550738918,15.871177472719152,30.42816591187344,65.0807636842,74.0189349007,26.3866609397,71.8944591797,46.2725494722,74.6850814918,46.3424104118,79.9178162519,46.2725494722,74.6850814918,46.3424104118,79.9178162519,sad
67.1215553678,33.644632291,57.5404902788,35.1918850378,75.661200338,34.9240912933,23.4116652577,35.7274725273,32.9629754863,36.4415891798,11.9233136095,37.8013863059,60.0652480076,25.4749520742,79.9121264038,18.6862067531,39.2167514494,25.6975338876,3.82624305628,21.9136430536,62.1617679025,83.905808477,28.1125467937,87.6653544256,50.2698707884,85.4522883709,50.1098901097,87.2387392826,50.2698707884,85.4522883709,50.1098901097,87.2387392826,sad
70.3225181597,39.3895537879,58.7555863021,39.0320304391,76.8420615702,40.9458318923,33.7710134901,33.4378415772,39.1128329298,36.8448287788,25.9685921827,31.250639917,57.9553095816,28.7136630923,79.8450363197,30.7591836732,39.1205811138,27.0931857486,23.8721549637,25.4727084057,60.1325492908,90.7796610167,34.8264268419,82.5616049809,43.6449671394,85.7012798343,43.9874147354,90.5329477692,43.6449671394,85.7012798343,43.9874147354,90.5329477692,sad
69.9974280125,36.3343584007,62.8473022087,37.6937098126,78.5959183673,37.0487000278,34.9924517753,35.8915292147,42.2512720156,36.4882303608,28.5821638244,35.7810455691,58.6927592956,23.7590159349,89.3329605817,25.5482247695,36.8029074641,24.2901873081,21.0075482249,23.6471903829,65.4137917407,94.673637358,38.2738644276,91.6764665444,49.2169787691,90.9856306488,49.2359891125,93.2117414512,49.2169787691,90.9856306488,49.2359891125,93.2117414512,neu
67.5397314568,30.9742434905,59.15933943740387,37.94475232796773,77.6408320899,29.825076425,29.9437241379,36.21391133,36.65260694805725,37.9899019145105,20.7320320899,37.6690038002,56.068513079309305,29.33267824931172,79.48282586419951,29.73486073243232,39.32213692201748,29.50299847411299,15.871177472719152,30.42816591187344,70.656294526,61.6235701281,33.3693135267,66.4947312821,50.5690320348,60.744752394,51.523177003,72.0187284672,50.5690320348,60.744752394,51.523177003,72.0187284672,sad
68.632987621,36.9608564734,63.0137169624,37.2151221144,72.5741050521,37.1388424226,32.2221478757,36.7065908333,38.8330545332,37.4439611913,25.433255269,38.3338909338,59.906590833,32.1356975575,77.561191034,27.366744731,46.2629642022,30.3986617597,18.4002783541,29.5876239549,64.3081075515,80.0667109967,33.3796721311,80.915516895,55.3218245138,82.9787217026,53.979569579,83.8887250481,55.3218245138,82.9787217026,53.979569579,83.8887250481,sad
63.7532879817,32.085260771,58.8807256236,34.614058957,72.8199546484,29.2789115646,27.6099773242,39.7641723352,37.7560090705,40.1959183672,18.7591836731,41.3061224488,58.6175487048,30.6333745217,76.5290485425,19.817436718,39.5170627962,34.0085607867,10.2910180925,36.6550136533,69.5553739726,64.5543765943,29.0946029973,74.5679820366,54.2302039048,74.3067575467,55.2170519771,81.3017688846,54.2302039048,74.3067575467,55.2170519771,81.3017688846,sad
64.8752203763,36.0517717201,57.807962169,37.6702277981,72.697758087,36.8340254911,28.810624103,39.7742206997,36.8489559576,40.7452943465,20.340703961,42.2288790847,53.7081336883,26.3160011831,79.5125702456,27.1223898255,35.6987873412,29.6087548063,12.0991517301,35.972505176,66.9927240459,72.004259095,31.8523513753,74.3174208814,49.0780242532,73.2592724049,49.2256728779,79.7312037857,49.0780242532,73.2592724049,49.2256728779,79.7312037857,smile
66.5828101291,35.3808959101,59.0298192778,37.1481021032,71.7391788833,36.7607692386,35.0393900022,37.7775180072,41.3335490455,39.2784328563,23.2689092188,40.747957776,55.1945921048,32.1133004927,76.5252981804,32.7175697865,46.1607661606,33.0801313628,17.0954131228,38.2768472905,65.7642787217,72.06902224,36.7160028596,72.9472769903,52.1513300938,72.9472769903,52.2611119377,73.605968053,52.1513300938,72.9472769903,52.2611119377,73.605968053,smile
64.603000704,37.4839652828,57.905137227,38.5987332866,73.1293305186,37.2320112596,29.791181797,40.7819920243,36.4633356789,40.629791227,22.4217837203,42.4351189302,53.6225193528,31.5780436314,78.9229781843,30.3650387051,40.1767769175,34.5945109076,14.5246108375,38.4491710063,66.3937758058,74.3263741087,33.0839001313,75.4288840778,51.4277894113,76.5313940474,51.4043317523,77.0943778615,51.4277894113,76.5313940474,51.4043317523,77.0943778615,neu
64.7096111459,36.5300333319,55.935937834,38.2468026959,73.7998602989,35.6338618719,26.2688540738,39.4869230963,34.6741806831,39.6803199916,17.9527875699,39.6505666234,50.5868097771,31.1814671815,79.1872352755,26.6812701913,35.8588923555,34.5659128516,15.871177472719152,30.42816591187344,67.5074254195,76.2458914189,31.7501448271,78.1084623749,46.8725238357,79.0853991019,47.6781341108,80.2401071626,46.8725238357,79.0853991019,47.6781341108,80.2401071626,neu
67.0115033379,36.6851588784,58.2033187106,39.0254434484,76.2305550258,36.9237459468,27.2533068852,39.6547686437,35.2717268739,39.9951844365,17.5606332251,40.6831203508,52.0657638756,32.2358954795,83.8416173948,31.0864772079,38.6806027083,33.4594697693,10.8187037957,35.2555285144,69.4809002754,77.8474460088,33.5339996461,81.9255692205,50.7107305252,80.9533014352,51.5749685572,84.4912758769,50.7107305252,80.9533014352,51.5749685572,84.4912758769,smile
